date,ret_1,ret_5,hl_range,close_vs_ema20,close_vs_ema50,vol_chg_1,ema20,ema50,xtrend,xtrend_slope_1,rsi14,rsi_sma14,rsi_diff,atr21,atr_stop_21_4,dist_to_atr_stop,label
2020-02-20,-0.0009217395144928142,0.0003460909507790877,0.008753071695806683,0.0042718112365196575,0.013040658426912106,-0.11498210904271378,103.61039710896507,102.6979555914535,0.9124415175115672,-0.008595708059459639,74.08980688935183,82.49888060716297,-8.40907371781114,0.9592404582194393,101.19133816712224,0.027519721155637684,1
2020-02-21,0.002233436387906851,0.004188640983396663,0.005460875868873822,0.005872584188406378,0.014642407818006435,-0.683190020906411,103.67486405096841,102.76028282316122,0.9145812278071901,0.0021397102956228764,77.54212314588928,81.93795135522672,-4.395828209337438,0.9406813887804185,101.26557444487833,0.028975009949645608,1
2020-02-22,0.0019407924071290772,0.004941529719867832,0.013430031859599574,0.00705555212919822,0.015902016135505338,1.645827696079785,103.75246747468572,102.82810310460589,0.9243643700798287,0.009783142272638656,80.03687583416871,81.51448499306626,-1.4776091588975504,0.9627108464575416,101.63975661416984,0.027274873847184543,1
2020-02-23,0.001603028815280405,0.00475220377449781,0.010043265059642387,0.007821416232265028,0.01679165509280452,0.5190733107226715,103.8386324770966,102.89983239462134,0.9388000824752538,0.014435712395425071,81.83523929807038,81.30083275884797,0.5344065392224024,0.9669198537690875,101.62292058492365,0.028992552973673622,0
2020-02-24,0.002432704104447625,0.007305745797683949,0.006900081782983424,0.009255022715754452,0.01842563863141846,-0.025444268272911352,103.94083890784931,102.97873308502835,0.9621058228209591,0.023305740345705317,84.16960543056248,81.15661751587747,3.012987914685013,0.9553474797800833,101.66921008087967,0.030907771281403373,0
2020-02-25,-0.0009979811613183287,0.007228876295109599,0.011746341612352712,0.007478119667039661,0.016760947031636504,-0.4389199599045265,104.02333996424461,103.05043374836058,0.9729062158840378,0.010800393063078673,79.63720504203901,80.60950405572999,-0.9722990136909715,0.9684785521715085,101.96658579131397,0.027102307083070046,0
2020-02-26,0.001921625538727767,0.006915511284691478,0.009798254427022644,0.008488220195939882,0.017915495791392306,0.3277844503967555,104.11716472955464,103.12722066018958,0.9899440693650661,0.017037853481028264,81.68072433642872,80.07839927031104,1.602325066117686,0.9713557639728656,101.95507694410854,0.029077865657460657,1
2020-02-27,0.0019036554183708976,0.006878189907713272,0.009504944472114394,0.00938430868477709,0.019005749196256364,0.5364826684379547,104.2210918981685,103.20883553626058,1.012256361907916,0.022312292542849832,83.45546142350351,80.00110620798782,3.4543552155156902,0.9737959656884433,102.13591613724623,0.029203788506942135,0
2020-02-28,-0.0016510088548062907,0.0036070141375843523,0.008234421576869414,0.007008365958514591,0.016701737004529354,-0.6991238074593372,104.29857838405721,103.28043806425036,1.0181403198068466,0.005883957898930703,76.51857903523528,79.42781569026636,-2.90923665503108,0.9686104435128035,102.15665822594877,0.02740086632371232,1
2020-02-29,0.0015204499084588985,0.002693691272097176,0.008290365266592168,0.007704832876724234,0.017481012344154435,0.2205757139114488,104.38389472843272,103.35549539506408,1.0283993333686396,0.01025901356179304,78.30414583661208,79.07986819383495,-0.7757223572228753,0.9640147081074321,102.17504116757027,0.02870265748395096,1
2020-03-01,0.0006236073403147468,0.004321272127556286,0.007916587497624873,0.007530559322393765,0.017383793937301842,-0.22393786136860605,104.46733332572484,103.43018185015961,1.0371514755652242,0.0087521421965846,79.01020883460657,79.36545399555322,-0.3552451609466516,0.9577901981975542,102.19993920720978,0.029071449674997384,1
2020-03-02,0.0021727151814552315,0.004572963141078912,0.010847607374059983,0.008760119877081916,0.0187488512787232,-0.5467675021607605,104.56460634232246,103.51090805211415,1.0536982902083167,0.01654681464309249,81.29558567569121,79.68449690537143,1.6110887703197818,0.966671617331004,102.23911353067598,0.03080506698180957,1
2020-03-03,0.0003412687804476011,0.0030064139365297837,0.008359180362512363,0.008231780488076686,0.018335230658181677,1.3206392189019622,104.65604383352985,103.58988028536457,1.066163548165278,0.012465257956961295,81.6345640295692,79.85302545415257,1.7815385754166329,0.9626443974580996,102.27032241016761,0.030839960595314533,1
2020-03-04,0.0009732318594604106,0.005642897061637564,0.006067554441366559,0.008320246975479373,0.018533230778454715,0.46030552542484315,104.74855394462224,103.66978301927185,1.0787709253503976,0.012607377185119617,82.6031773023605,80.12952157957776,2.473655722782752,0.9473232356743806,102.33160705730248,0.03120206445200315,1
2020-03-05,0.0015138117571766863,0.005636231586472196,0.008737343707609537,0.008884032956956988,0.019231770724188836,1.118835727248428,104.8474821403725,103.75282290086902,1.0946592395034855,0.01588831415308789,84.01662686340805,80.83858014915322,3.178046714254833,0.9462268911184578,102.56609243552617,0.030449851394957893,0
2020-03-06,-0.00031478258732375863,0.004693140794223893,0.008178414055260375,0.0077555726060220785,0.018180868485652882,-0.09823840141501539,104.93381717462275,103.83130043416827,1.102516740454476,0.00785750095099047,82.51309135406649,81.19364930688015,1.3194420471863424,0.9423541820175791,102.58158327192969,0.02999807787951583,1
2020-03-07,0.0018987461467179223,0.004418482737961638,0.0108697293562916,0.00871830597403347,0.019255617235406204,0.131049675593371,105.03105363418248,103.91457492694599,1.116478707236496,0.013961966782019886,84.33370918014984,81.50056597445025,2.833143205699585,0.9523230304929329,102.94030787802826,0.028450736747856083,1
2020-03-08,0.0008418684193636228,0.004921122732402861,0.006185168420655602,0.00864240582549407,0.01929310670517942,-0.12005520258306424,105.1275247166413,103.99808179255595,1.1294429240853532,0.01296421684885729,85.07698198343641,81.73211902340495,3.344862960031463,0.9382076480885075,102.99676940764597,0.028735530462393216,1
2020-03-09,0.0017389008336161638,0.005689811545110501,0.005516415572483428,0.00937630631993796,0.020172145568685854,-0.26480762515757517,105.2323699817231,104.0855452516714,1.1468247300516907,0.017381805966337538,86.50262893868134,81.89876355969918,4.603865378982164,0.921435855322388,103.06385657871044,0.029789994213313492,1
2020-03-10,0.00021745597222588842,0.004388050361432638,0.010800788694747945,0.008678183522456182,0.019585750285251002,0.5662225066563626,105.32942998346374,104.17048465356665,1.1589453298970938,0.012120599845403035,86.67437182801184,82.4014183301258,4.27295349788605,0.9322055764975129,103.44387769400996,0.02642430747791831,1
2020-03-11,0.002629609934918564,0.007346294230005546,0.007843733602175513,0.010204028133392955,0.021288189987412935,0.03132689577189707,105.44385569932433,104.26304996126991,1.180805738054417,0.021860408157323263,88.56895852432876,82.89343505783293,5.675523466495832,0.9276053109500123,103.46227875619995,0.028804987508789022,1
2020-03-12,0.0019074277979440613,0.0073550230853156595,0.010868129304505276,0.010937122167025385,0.022243557734994077,-0.6655486684317085,105.5667361089125,104.35995388435737,1.206782224555127,0.02597648650070994,89.71431813712383,83.34049625166297,6.373821885460856,0.9386717247142974,103.73201310114281,0.028126783275983835,1
2020-03-13,0.0007326618203553625,0.007245105805137486,0.008469062083673904,0.01055064593312732,0.02205902952876283,2.319782147899523,105.68536124139702,104.45612432026492,1.2292369211320988,0.022454696576971855,90.12441516475411,84.31234168948573,5.812073475268377,0.9370492616326642,103.74680295346934,0.02869985054652556,1
2020-03-14,0.0019482774923862411,0.007455633333458778,0.012983505948398607,0.011286560414319153,0.023020992718745446,-0.3546392955690286,105.8125077898354,104.55668415084277,1.2558236389926236,0.0265867178605248,91.13711064611354,85.22898203302155,5.908128613091989,0.9585945348882515,104.23482186044698,0.02602847811775148,1
2020-03-15,0.0028891687939869293,0.010146680282160814,0.007171367451290234,0.012788711015115735,0.02482236075743378,0.5224796955064952,105.95699276223203,104.66542594884893,1.291566813383099,0.035743174390475474,92.3863880242931,86.18442340371344,6.201964620579659,0.94959955703643,104.27080177185428,0.028499111411443987,0
2020-03-16,0.003686774198357279,0.011211770481616146,0.015783664561621072,0.014851636752436108,0.02729051569428553,-0.8192214086913421,106.1254029753528,104.78542100967839,1.3399819656744114,0.048415152291312324,93.62485603487443,87.06508557222652,6.559770462647904,0.9853471971775524,104.76441121128978,0.027485546930110395,0
2020-03-17,-0.0013599405153664756,0.007914059330617063,0.006293991009380991,0.012223395877209022,0.02494761715311327,3.4747964192531473,106.26382173960491,104.89496528380866,1.368856455796248,0.028874490121836516,87.92254919285939,87.5142273696044,0.4083218232549939,0.9706687592167162,104.82312496313313,0.02561540969844315,1
2020-03-18,0.0023248074899515636,0.009517630460162518,0.008464335628018101,0.01313213051395782,0.02614214234598786,-0.6052151569911904,106.4128768120235,105.01002154718871,1.402855264834784,0.03399880903853614,89.13873663614353,87.98105303630321,1.1576835998403254,0.9679083421111583,104.83416663155536,0.0277730123227135,1
2020-03-19,0.0016971331433408565,0.00926458880736769,0.010889540874662963,0.013394221056310197,0.026702221969723886,1.4541865438394472,106.56516473468793,105.12774227082838,1.4374224638595479,0.034567199024763795,89.93721902060908,88.40395247610327,1.533266544505807,0.9778269924868178,104.88159203005273,0.02898113976281565,0
2020-03-20,0.0008591645920494884,0.0072216797602897564,0.007019121277798356,0.012884850141500596,0.026457816254167783,-0.8009759950107391,106.71178714090811,105.24448571118806,1.4673014297200524,0.029878965860504536,90.32562807405601,88.96199081324538,1.3636372608106342,0.9673971357017317,104.92331145719308,0.029428771762993786,0
2020-03-21,-0.0018130571566268294,0.0017024784335712972,0.01239288398433119,0.010035531502334714,0.023721306040141558,0.4115093165428121,106.82577884177401,105.34896470290617,1.4768141388678373,0.009512709147784904,83.0356118818367,88.86926957765158,-5.833657695814878,0.985011557811173,105.0559537687553,0.02643666572986881,0
2020-03-22,0.002714331652591495,0.005789244721078779,0.012451756720787901,0.011504363814659614,0.025330191478013193,2.128149135592429,106.95680942827173,105.4608327537726,1.4959766744991185,0.01916253563128123,84.98576493594577,88.8627540742594,-3.8769891383136326,1.0022633883915935,104.99324644643363,0.029651627642903328,0
2020-03-23,-0.0023234406884926617,0.0011249303294385005,0.005558118465737058,0.008325894216494076,0.02215600342822233,0.053973028409213475,107.05141805415062,105.55845499872271,1.4929630554279072,-0.0030136190712113375,76.82274420720165,88.17133373629655,-11.348589529094895,0.9831079889443751,105.0698680442225,0.02668204371809865,0
2020-03-24,0.0013339484317769212,0.0007619530810958342,0.009408460398430352,0.008728214645910741,0.022538711797996918,0.28429162294357235,107.150730620422,105.65789597916496,1.4928346412570335,-0.0001284141708737252,78.11917772961617,87.560248443554,-9.441070713937833,0.9859837989946434,105.05836480402144,0.028085088709464186,0
2020-03-25,0.002804035739197852,0.002706635326678697,0.008264043477097622,0.0104047654903292,0.02428082998538558,-0.7629496786237969,107.26945151371514,105.76532358782516,1.504127925889975,0.011293284632941436,80.58133472624678,86.98970388654814,-6.408369160301362,0.9816893323758507,105.0755426704966,0.03064428107991065,0
2020-03-26,-0.003000074725108437,0.0015142430591787992,0.01511028285746284,0.006719641547683135,0.020507740592526153,2.001819008640291,107.34589422669464,105.85578540791046,1.4901088187841793,-0.01401910710579557,71.30981934046518,85.67509682964396,-14.36527748917878,1.0127041260722391,105.38338349571104,0.024878914209023068,0
2020-03-27,-0.0004043596821011741,-0.0016007157010616835,0.00321859807235878,0.005716137825486304,0.019322826403526668,-0.7677710677445566,107.41089477653324,105.94098598014926,1.4699087963839759,-0.020200022400203466,70.14190919024064,84.24777497432157,-14.105865784080933,0.9810372629259422,105.51005094829624,0.02331191660437223,0
2020-03-28,-0.002418808387424143,-0.0016961524851273335,0.0074085690345198196,0.002990531585891572,0.01628049474604757,3.3158066405236513,107.44481908353006,106.01259829465322,1.4322207888768475,-0.03768800750712842,63.45021827100724,82.27013980467112,-18.81992153366388,0.9723402504056593,105.54483899837737,0.020620959472998968,1
